client_id,site_id,client_name,website,website_confidence,primary_carwash_type,classify_confidence,secondary_types,reasoning
washngoca_000606,3,Wash N Go Capin,https://washngonv.com/location-las-vegas-4125-w-desert-inn-rd/,90,Express Tunnel,0.95,Full Service,"The scraped content indicates that Wash N' Go offers 'Unlimited club plans' with features typical of an Express Tunnel car wash, such as quick 'in and out' service facilitated by features like the 'Express Pass'. Additionally, the emphasis on monthly billing and unlimited use aligns with the Express Tunnel model. The plans also include 'Vacuum With Wash', which is a feature associated with Full Service, leading to its classification as a secondary type. The high-level service packages (e.g., Graphene Wash and Ceramic Wash) provide additional cleaning and protection features beyond basic express offerings, indicating high confidence in the primary classification."
washngonv_000761,2,Wash N Go Express Car Wash,www.washngoexpresscarwash.com,95,Flex,0.95,Express Tunnel;Full Service;Hand Wash / Detail,"The text indicates a variety of services that qualify the car wash as a 'Flex' type. The mention of an 'Unlimited Wash Club' primarily points to an Express Tunnel model, verified by the markers for high-speed exterior washing (e.g., '3-minute car wash' and 'Licence Plate Recognition for Quicker Access'). Additionally, the text discusses a 'Full Service' option offering interior cleaning, hand drying, and detailing services such as waxing, polishing, and ceramic coating, which extends beyond express. These attributes align with the 'Flex' type, which combines express exterior and full-service offerings. The business also uses automated systems for efficiency, but the inclusion of customizable full-service and detailing packages supports the Flex classification."
washngoor_000320,1,Wash N Go,www.washngoexpresscarwash.com,95,Flex,0.95,Express Tunnel;Full Service;Hand Wash / Detail,"The text indicates a variety of services that qualify the car wash as a 'Flex' type. The mention of an 'Unlimited Wash Club' primarily points to an Express Tunnel model, verified by the markers for high-speed exterior washing (e.g., '3-minute car wash' and 'Licence Plate Recognition for Quicker Access'). Additionally, the text discusses a 'Full Service' option offering interior cleaning, hand drying, and detailing services such as waxing, polishing, and ceramic coating, which extends beyond express. These attributes align with the 'Flex' type, which combines express exterior and full-service offerings. The business also uses automated systems for efficiency, but the inclusion of customizable full-service and detailing packages supports the Flex classification."
washngoor_000320,2,Wash N Go,www.washngoexpresscarwash.com,95,Flex,0.95,Express Tunnel;Full Service;Hand Wash / Detail,"The text indicates a variety of services that qualify the car wash as a 'Flex' type. The mention of an 'Unlimited Wash Club' primarily points to an Express Tunnel model, verified by the markers for high-speed exterior washing (e.g., '3-minute car wash' and 'Licence Plate Recognition for Quicker Access'). Additionally, the text discusses a 'Full Service' option offering interior cleaning, hand drying, and detailing services such as waxing, polishing, and ceramic coating, which extends beyond express. These attributes align with the 'Flex' type, which combines express exterior and full-service offerings. The business also uses automated systems for efficiency, but the inclusion of customizable full-service and detailing packages supports the Flex classification."
washngoor_000320,3,Wash N Go,www.washngoexpresscarwash.com,95,Flex,0.95,Express Tunnel;Full Service;Hand Wash / Detail,"The text indicates a variety of services that qualify the car wash as a 'Flex' type. The mention of an 'Unlimited Wash Club' primarily points to an Express Tunnel model, verified by the markers for high-speed exterior washing (e.g., '3-minute car wash' and 'Licence Plate Recognition for Quicker Access'). Additionally, the text discusses a 'Full Service' option offering interior cleaning, hand drying, and detailing services such as waxing, polishing, and ceramic coating, which extends beyond express. These attributes align with the 'Flex' type, which combines express exterior and full-service offerings. The business also uses automated systems for efficiency, but the inclusion of customizable full-service and detailing packages supports the Flex classification."
washngooh_000779,2,Wash N Go Ohio,https://washngocarwash.com/,90,Touchless,0.95,Express Tunnel;Self-Serve,"The presence of specific phrases such as 'TOUCHLESS WASH,' 'NO TOUCH WASH,' and 'LASER WASH' clearly indicate touchless car wash offerings as the primary type. The 'Unlimited Club Membership' and references to washing 'as often as you want' strongly suggest that Express Tunnel services are also available. Additionally, 'SELF SERVE BAYS' clearly point to manual self-serve options as a secondary type. The emphasis on unlimited memberships and the absence of references to full interior cleaning, hand detailing, or mobile services makes Touchless the most likely primary classification."
washnroll_000485,1,Wash N Roll,www.mywashnroll.com,95,Express Tunnel,0.95,,"The provided text repeatedly emphasizes characteristics of an express tunnel car wash. Phrases such as 'express car wash services,' 'drive thru car wash,' 'quickly process your vehicle through the tunnel,' and 'wash-and-go' clearly indicate an express tunnel setup. The availability of 'free vacuums' and 'monthly car wash plans,' along with their focus on eco-friendly and quick service, further support this classification. While there are mentions of additional cleaning options, no specific markers for detailed interior services, hand washes, or other car wash types were found, affirming the classification as Express Tunnel. The confidence is high due to the abundance of supporting evidence."
washnroll_000485,3,Wash N Roll,www.mywashnroll.com,95,Express Tunnel,0.95,,"The provided text repeatedly emphasizes characteristics of an express tunnel car wash. Phrases such as 'express car wash services,' 'drive thru car wash,' 'quickly process your vehicle through the tunnel,' and 'wash-and-go' clearly indicate an express tunnel setup. The availability of 'free vacuums' and 'monthly car wash plans,' along with their focus on eco-friendly and quick service, further support this classification. While there are mentions of additional cleaning options, no specific markers for detailed interior services, hand washes, or other car wash types were found, affirming the classification as Express Tunnel. The confidence is high due to the abundance of supporting evidence."
washnroll_000485,4,Wash N Roll,www.mywashnroll.com,95,Express Tunnel,0.95,,"The provided text repeatedly emphasizes characteristics of an express tunnel car wash. Phrases such as 'express car wash services,' 'drive thru car wash,' 'quickly process your vehicle through the tunnel,' and 'wash-and-go' clearly indicate an express tunnel setup. The availability of 'free vacuums' and 'monthly car wash plans,' along with their focus on eco-friendly and quick service, further support this classification. While there are mentions of additional cleaning options, no specific markers for detailed interior services, hand washes, or other car wash types were found, affirming the classification as Express Tunnel. The confidence is high due to the abundance of supporting evidence."
washnroll_000485,6,Wash N Roll,www.mywashnroll.com,95,Express Tunnel,0.95,,"The provided text repeatedly emphasizes characteristics of an express tunnel car wash. Phrases such as 'express car wash services,' 'drive thru car wash,' 'quickly process your vehicle through the tunnel,' and 'wash-and-go' clearly indicate an express tunnel setup. The availability of 'free vacuums' and 'monthly car wash plans,' along with their focus on eco-friendly and quick service, further support this classification. While there are mentions of additional cleaning options, no specific markers for detailed interior services, hand washes, or other car wash types were found, affirming the classification as Express Tunnel. The confidence is high due to the abundance of supporting evidence."
washngooh_000779,3,Wash N Go Ohio,http://www.washngocarwash.com/,90,Touchless,0.95,In-Bay Automatic;Self-Serve;Express Tunnel,"Based on the provided text, the presence of multiple wash types at different locations was detected. Specific phrases like 'TOUCHLESS WASH', 'SOFT CLOTH WASH', 'NO TOUCH WASH', and 'SELF SERVE BAYS' indicate a primary offering of Touchless washing methods, with secondary options for traditional Soft Cloth (likely In-Bay Automatic), and manual washing available via Self-Serve Bays. The mention of an 'Unlimited Club Membership' and the ability to 'wash your vehicle as often as you want' suggests a supporting Express Tunnel-style business model for high-frequency washes. The Touchless emphasis, combined with secondary offerings, supports a primary classification of 'Touchless'."
washnroll_000485,2,Wash N Roll,www.mywashnroll.com,95,Express Tunnel,0.95,,"The scraped website text explicitly mentions 'express car wash services', 'premier drive-thru car wash', and describes the process as 'in and out of our eco-friendly car wash in minutes', which aligns strongly with the defined characteristics of an Express Tunnel car wash. The inclusion of 'free vacuums' and 'monthly plans' for regular customers supports the Express Tunnel classification. While certain sections generically describe equipment and branded products, none suggest in-bay automatic, touchless, self-serve, or detailing services, further reinforcing the Express Tunnel classification with high confidence."
washngoca_000606,1,Wash N Go Capin,,0,Unknown,0.0,,no confident website found
washrite_000380,1,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washpros_000432,1,Wash Pros,http://washpros.ca/,90,Unknown,0.1,,The scraped text does not provide any information about the type of car wash or services offered. It includes generic server information ('Apache is functioning normally') with no mention of keywords related to car wash classifications or services.
washrite_000380,3,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,4,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,5,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,6,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washngooh_000779,1,Wash N Go Ohio,,0,Unknown,0.0,,no confident website found
washrite_000380,8,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washpoint,1,Grease Monkey #561,https://www.greasemonkey.com/locations/nm/clovis/1401-north-prince-st,90,Unknown,0.45,,"The scraped content appears to focus on auto repair and oil change services offered by Grease Monkey, including specific offerings such as brake repairs, tire rotations, and fleet maintenance. While some Grease Monkey locations might offer car wash services, there is no explicit mention in this text about car washes, nor any evidence pointing to the specific types of car wash services classified under the provided categories (Express Tunnel, Full Service, In-Bay Automatic, Self-Serve, Touchless, Hand Wash / Detail, Flex, Mobile). Therefore, the classification is 'Unknown' due to insufficient information directly related to car wash services."
washrite_000380,9,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,10,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,11,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,13,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,14,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washrite_000380,2,Wash Rite,http://wash-riteunlimited.com/,90,Unknown,0.0,,"The provided text appears to be unrelated to car wash services, as it mentions a tracking probe and lacks any relevant keywords, descriptions, or markers pointing to a specific car wash type. No classification could be confidently derived."
washrite_000380,15,Wash Rite,https://www.wash-riteunlimited.com/,90,Unknown,0.1,,"The provided text does not contain any discernible information related to car wash services. It appears to be unrelated to the topic, mentioning a '1x1 image' and a tracking probe. No relevant markers or phrases were detected to classify this text under any car wash type with confidence."
washu_000647,1,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,5,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,6,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,7,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,8,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,9,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,10,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,11,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,12,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,13,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,14,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Flex;Self-Serve,"The scraped text primarily emphasizes unlimited memberships, a fast drive-thru express tunnel system, and a clear focus on staying in the vehicle while the car is washed automatically. Key phrases like 'Unlimited Washes,' 'Fast & Easy Drive-Thru,' and 'tunnel recognizes members instantly' reinforce the classification as 'Express Tunnel.' However, amenities such as vacuums, microfiber towels, air guns, and mat cleaners suggest a secondary type 'Flex,' as these imply optional interior cleaning opportunities. Moreover, one location (Niles, IL) provides 'self-serve bays open 24 hours,' which adds 'Self-Serve' as a secondary type. Overall, the classification has a strong confidence score due to the predominance of express tunnel features and unlimited membership models."
washu_000647,4,Wash U,www.washucarwash.com,95,Express Tunnel,0.92,Self-Serve,"The scraped text emphasizes features consistent with Express Tunnel operations, such as automatic drive-thru tunnels, unlimited membership perks, VIP lane access, and conveyor/tunnel-style services. Additionally, interior cleaning amenities like vacuums, towels, and air guns are provided but do not indicate comprehensive interior cleaning or detailing services. Secondary classification as Self-Serve is included due to the mention of self-serve bays being available at one specific location. The overall content suggests a focus on high-throughput, external cleaning services with eco-friendly and membership-based convenience."
washu_000647,2,Wash U,www.washucarwash.com,95,Express Tunnel,0.95,Self-Serve,"The website emphasizes drive-thru tunnel characteristics including express service, unlimited membership options, and exclusive perks like hassle-free automatic access (VIP gate lane). The reference to self-serve bays at select locations adds a secondary classification but represents a minority offering. Additional amenities like vacuums and microfiber towels for customer use align with express-style convenience rather than full-service or manual detailing. No mention of brushes absence (meaning not touchless), mobile services, or full personal detailing was explicitly observed."
washrackcw_000243,1,Wash Rack Car Wash,,0,Unknown,0.0,,no confident website found
washup_000226,1,Soapy Saddles,www.soapysaddles.com,95,Express Tunnel,0.98,,"The text explicitly mentions that Soapy Saddles Car Wash is an 'express tunnel car wash' with features such as 'free vacuums,' 'monthly unlimited wash plans,' and is described as being located at gas stations where customers can clean their cars while staying in their vehicles. The primary focus of the business is consistent with an Express Tunnel car wash model. No text explicitly mentions other features like hand washing, interior cleaning, self-serve bays, or touchless systems, so no secondary types were assigned."
washup_000226,3,Soapy Saddles,www.soapysaddles.com,95,Express Tunnel,0.95,Unlimited Membership,"The website explicitly describes the service as 'an express tunnel car wash' and includes features such as 'free vacuums,' 'monthly unlimited wash plans,' and 'sign up at the paystation.' These features are characteristic of an Express Tunnel classification. Additionally, there were no mentions of interior cleaning services, manual cleaning equipment, or mobile services, which eliminate other car wash classifications. The offer of unlimited membership plans further aligns with the Express Tunnel category."
washrite_000380,7,Wash Rite,https://wash-riteunlimited.com/,90,Unknown,0.2,,"The scraped text contains no relevant information about a car wash business or its services. It appears to be unrelated content, potentially a tracking or probe script. No identifiable markers for any specific car wash type are present. Confidence is low due to no relevant data detected."
washup_000294,1,Wash Up,www.uwashup.com,95,Express Tunnel,0.9,Touchless,"The text mentions 'Unlimited Club,' which is commonly associated with Express Tunnel car washes. Additionally, the use of terms like 'stay in vehicle' and the availability of tiered packages (Classic, Plus, Deluxe) further align with services typical of Express Tunnel setups. While the absence of explicit touchless markers reduces confidence slightly, there are enough indirect indicators to classify this primarily as an Express Tunnel facility."
washup_000294,3,Wash Up,www.uwashup.com,95,Express Tunnel,0.9,,"The scraped website mentions an 'Unlimited Club,' which is a common feature of Express Tunnel car washes. Additionally, the packages listed (Classic, Plus, Deluxe) and the emphasis on staying in your vehicle strongly indicate an Express Tunnel setup. No markers of interior cleaning, touchless, mobile, or self-serve options were explicitly detected."
washup_000294,2,Wash Up,www.uwashup.com,95,Express Tunnel,0.85,,"The website mentions an 'Unlimited Club,' which indicates recurring memberships typically associated with Express Tunnel car washes. The language also emphasizes ease and efficiency, which align with the Express Tunnel model where customers stay in their vehicles during the wash. No mention of interior services, vacuuming, or manual spray wands was detected, ruling out Full-Service, Self-Serve, or In-Bay Automatic types. Additionally, no indicators of hand washing, detailing, or mobile services were found."
washup_000294,7,Wash Up,www.uwashup.com,95,Express Tunnel,0.9,,"The website text mentions an 'Unlimited Club,' which is often associated with Express Tunnel car washes that provide unlimited memberships for automatic exterior cleaning. The promotional language, such as 'better' and the availability of various packages like 'Classic Package,' also indicates a focus on quick, automated exterior services. Additionally, there's no mention of interior cleaning, staff hand-drying, or manual spray wands, which rules out other categories like Full Service, Self-Serve, or Hand Wash/Detail."
washwizard_000252,3,Wash Wizard,www.washwizardcarwash.com,95,Express Tunnel,0.95,Full Service,"The text indicates several markers of an Express Tunnel car wash, including references to an 'Unlimited Wash Club,' the ability to stay in the vehicle, and mentions of a high-tech automated washing process. Additionally, the phrase 'light show' and emphasis on convenience suggest an express tunnel-type experience. There is a brief reference to included vacuums, towels, air tools, glass cleaner, and a mat cleaner, which may indicate some aspects of a Full-Service offering, although interior cleaning or hand drying is not explicitly mentioned. Therefore, Full Service is cautiously included as a secondary type."
waterscarwash_000245,3,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,5,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,6,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,7,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,8,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,9,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,10,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
waterscarwash_000245,11,Waters Car Wash,www.waterscarwash.com,95,Express Tunnel,0.95,Unknown,"The website prominently mentions features of an Express Tunnel car wash such as the express and rapid nature of the wash, staying in the vehicle during the tunnel wash, license plate recognition for access, and the availability of an unlimited membership program. Additionally, the presence of amenities like vacuums and mat cleaners further aligns this car wash service with Express Tunnel operations. While some free cleaning amenities are mentioned (like microfiber towels and glass cleaner), these are accessible after leaving the tunnel and suggest customization rather than a full interior cleaning service, ruling out classifications like Full Service or Flex. No direct indicators such as 'hand cleaning' or 'manual spray wand' were found to classify it as Self-Serve or any other type."
